HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
39I4RL8QGJPQV8A7ZNVUVKNPYB14HH,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,37Q970SNZFG1G2PYD1TTPKIBGHPS1Q,A6,Submitted,Fri May 05 19:51:58 PDT 2017,Fri May 05 19:53:06 PDT 2017,Sat May 06 19:53:06 PDT 2017,,,,68,100% (22/22),100% (22/22),100% (20/20),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt Offers Abbas Land in Sinai for Future Palestinian State Read,2111.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Sisi denies claims over providing Palestinians with Sinai lands,2112.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt's Sisi Offered Abbas Creation of Palestinian State in Sinai Peninsula,2113.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Al-Sisi proposes: Extend Gaza Strip into Sinai and establish Palestinian state there,2114.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Rumors Swirling About Israel's Shocking Sinai Endgame Plan for Palestinians in Gaza,2115.0,For,For,For,Probably For,Probably For,very better,,
39I4RL8QGJPQV8A7ZNVUVKNPYB14HH,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,37U1UTWH9WU7QN96XX23EK0N8LE8R4,A10,Submitted,Fri May 05 19:59:49 PDT 2017,Fri May 05 20:00:23 PDT 2017,Sat May 06 20:00:23 PDT 2017,,,,34,100% (97/97),100% (97/97),100% (95/95),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt Offers Abbas Land in Sinai for Future Palestinian State Read,2111.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Sisi denies claims over providing Palestinians with Sinai lands,2112.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt's Sisi Offered Abbas Creation of Palestinian State in Sinai Peninsula,2113.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Al-Sisi proposes: Extend Gaza Strip into Sinai and establish Palestinian state there,2114.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Rumors Swirling About Israel's Shocking Sinai Endgame Plan for Palestinians in Gaza,2115.0,For,Against,For,For,Neutral,{},,
39I4RL8QGJPQV8A7ZNVUVKNPYB14HH,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,3JCG6DTRV4YDKQU26CU3VLBI65ZQQX,A150,Submitted,Fri May 05 20:10:05 PDT 2017,Fri May 05 20:10:19 PDT 2017,Sat May 06 20:10:19 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt Offers Abbas Land in Sinai for Future Palestinian State Read,2111.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Sisi denies claims over providing Palestinians with Sinai lands,2112.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt's Sisi Offered Abbas Creation of Palestinian State in Sinai Peninsula,2113.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Al-Sisi proposes: Extend Gaza Strip into Sinai and establish Palestinian state there,2114.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Rumors Swirling About Israel's Shocking Sinai Endgame Plan for Palestinians in Gaza,2115.0,Probably For,Neutral,For,Probably Against,Probably For,{},,
39I4RL8QGJPQV8A7ZNVUVKNPYB14HH,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,3JPSL1DZ5T70UDAT1O501R18XCONAY,A43,Submitted,Fri May 05 19:57:33 PDT 2017,Fri May 05 19:57:46 PDT 2017,Sat May 06 19:57:46 PDT 2017,,,,13,100% (21/21),100% (21/21),100% (21/21),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt Offers Abbas Land in Sinai for Future Palestinian State Read,2111.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Sisi denies claims over providing Palestinians with Sinai lands,2112.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt's Sisi Offered Abbas Creation of Palestinian State in Sinai Peninsula,2113.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Al-Sisi proposes: Extend Gaza Strip into Sinai and establish Palestinian state there,2114.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Rumors Swirling About Israel's Shocking Sinai Endgame Plan for Palestinians in Gaza,2115.0,Probably For,For,Probably For,Neutral,For,very better,,
39I4RL8QGJPQV8A7ZNVUVKNPYB14HH,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,3WT783CTPCPMMJIUICWIGRR2GR0BC6,A154,Submitted,Fri May 05 20:25:27 PDT 2017,Fri May 05 20:26:00 PDT 2017,Sat May 06 20:26:00 PDT 2017,,,,33,100% (32/32),100% (32/32),100% (32/32),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt Offers Abbas Land in Sinai for Future Palestinian State Read,2111.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Sisi denies claims over providing Palestinians with Sinai lands,2112.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egypt's Sisi Offered Abbas Creation of Palestinian State in Sinai Peninsula,2113.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Al-Sisi proposes: Extend Gaza Strip into Sinai and establish Palestinian state there,2114.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Rumors Swirling About Israel's Shocking Sinai Endgame Plan for Palestinians in Gaza,2115.0,For,Neutral,For,For,Probably Against,{},,
3RZS0FBRWKIL3TLABF9HNR14CFRPCJ,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,317HQ483I80F0VTRDCXDIPPRAKUINY,A134,Submitted,Fri May 05 20:03:53 PDT 2017,Fri May 05 20:04:35 PDT 2017,Sat May 06 20:04:35 PDT 2017,,,,42,0% (0/0),0% (0/0),0% (0/0),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,"Egypt, PA deny report that Sisi offered Abbas land in Sinai for Palestinian state",2116.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Israeli politicians praise Sisi plan to give Palestinians land for a state in Sinai,2117.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egyptian President Makes Surprising Suggestion to Move the Location of a Future Palestinian State,2118.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon reportedly developing a new weapon to combat Netflix,2119.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon plans ad-supported video streaming service - NY post,2120.0,Probably For,Probably For,Probably For,Probably For,For,{},,
3RZS0FBRWKIL3TLABF9HNR14CFRPCJ,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,39GXDJN2OUMZJUQN6H7DFHPQTRQV8J,A43,Submitted,Fri May 05 19:58:57 PDT 2017,Fri May 05 19:59:10 PDT 2017,Sat May 06 19:59:10 PDT 2017,,,,13,100% (21/21),100% (21/21),100% (21/21),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,"Egypt, PA deny report that Sisi offered Abbas land in Sinai for Palestinian state",2116.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Israeli politicians praise Sisi plan to give Palestinians land for a state in Sinai,2117.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egyptian President Makes Surprising Suggestion to Move the Location of a Future Palestinian State,2118.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon reportedly developing a new weapon to combat Netflix,2119.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon plans ad-supported video streaming service - NY post,2120.0,Probably For,For,Probably For,Probably For,For,very better,,
3RZS0FBRWKIL3TLABF9HNR14CFRPCJ,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,3CFVK00FWMT9JBV5ZY898UVXWYYL64,A6,Submitted,Fri May 05 19:57:52 PDT 2017,Fri May 05 19:58:05 PDT 2017,Sat May 06 19:58:05 PDT 2017,,,,13,100% (22/22),100% (22/22),100% (20/20),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,"Egypt, PA deny report that Sisi offered Abbas land in Sinai for Palestinian state",2116.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Israeli politicians praise Sisi plan to give Palestinians land for a state in Sinai,2117.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egyptian President Makes Surprising Suggestion to Move the Location of a Future Palestinian State,2118.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon reportedly developing a new weapon to combat Netflix,2119.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon plans ad-supported video streaming service - NY post,2120.0,Probably For,For,Probably For,For,Probably For,very better,,
3RZS0FBRWKIL3TLABF9HNR14CFRPCJ,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,3H8DHMCCWAJXKES2OL4MZ0SAOKGDKL,A10,Submitted,Fri May 05 19:58:38 PDT 2017,Fri May 05 19:59:49 PDT 2017,Sat May 06 19:59:49 PDT 2017,,,,71,100% (97/97),100% (97/97),100% (95/95),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,"Egypt, PA deny report that Sisi offered Abbas land in Sinai for Palestinian state",2116.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Israeli politicians praise Sisi plan to give Palestinians land for a state in Sinai,2117.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egyptian President Makes Surprising Suggestion to Move the Location of a Future Palestinian State,2118.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon reportedly developing a new weapon to combat Netflix,2119.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon plans ad-supported video streaming service - NY post,2120.0,Against,For,For,Probably For,For,{},,
3RZS0FBRWKIL3TLABF9HNR14CFRPCJ,3XPFDBC9D5LO7Z355F9WACS3ETPR9K,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri May 05 19:51:14 PDT 2017,5,BatchId:2793340;OriginalHitTemplateId:926051491;,900,86400,Fri May 12 19:51:14 PDT 2017,,,3HMIGG0U4MEGNOLSBSUXMGTKB8V8Y8,A150,Submitted,Fri May 05 20:10:43 PDT 2017,Fri May 05 20:11:06 PDT 2017,Sat May 06 20:11:06 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,"Egypt, PA deny report that Sisi offered Abbas land in Sinai for Palestinian state",2116.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Israeli politicians praise Sisi plan to give Palestinians land for a state in Sinai,2117.0,Egyptian President al-Sisi proposed expanding the Gaza Strip through Sinai land,Egyptian President Makes Surprising Suggestion to Move the Location of a Future Palestinian State,2118.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon reportedly developing a new weapon to combat Netflix,2119.0,Amazon will launch an ad-supported video streaming service in early 2015,Amazon plans ad-supported video streaming service - NY post,2120.0,Probably For,For,Probably For,Neutral,For,very better,,
