HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.articleHeadlineStance1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.articleHeadlineStance2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.articleHeadlineStance3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.articleHeadlineStance4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Input.articleHeadlineStance5,Answer.explain1,Answer.explain2,Answer.explain3,Answer.explain4,Answer.explain5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3YGYP13641HP6AYGDXMK8XVVC18NR6,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,33PPO7FECWN6EJ2EOIJAMKDXWIKDI7,A175,Submitted,Sat May 06 12:19:25 PDT 2017,Sat May 06 12:20:30 PDT 2017,Sun May 07 12:20:30 PDT 2017,,,,65,100% (36/36),100% (32/32),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Just Bailed on the Steve Jobs Movie,2221.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs,2222.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Who Should Play Steve Jobs Now That Christian Bale Quit?,2223.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,2224.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out of Steve Jobs Biopic,2225.0,against,Bailed,Will Play,Quit,Confirms,Drops Out,Against,For,Against,For,Against,{},,
3YGYP13641HP6AYGDXMK8XVVC18NR6,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3Q5C1WP23N90A0RN15GLW98J2ZE15Y,A100,Submitted,Sat May 06 12:29:31 PDT 2017,Sat May 06 12:31:31 PDT 2017,Sun May 07 12:31:31 PDT 2017,,,,120,100% (99/99),100% (99/99),100% (32/32),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Just Bailed on the Steve Jobs Movie,2221.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs,2222.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Who Should Play Steve Jobs Now That Christian Bale Quit?,2223.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,2224.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out of Steve Jobs Biopic,2225.0,against,Bailed,Will Play,Who Should,Will Play,Drops Out,Against,For,Observing,For,Against,{},,
3YGYP13641HP6AYGDXMK8XVVC18NR6,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3S96KQ6I9NCWNXIPIUIE0RF67ZBTDF,A224,Submitted,Sat May 06 13:52:41 PDT 2017,Sat May 06 13:54:00 PDT 2017,Sun May 07 13:54:00 PDT 2017,,,,79,100% (2/2),100% (1/1),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Just Bailed on the Steve Jobs Movie,2221.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs,2222.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Who Should Play Steve Jobs Now That Christian Bale Quit?,2223.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,2224.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out of Steve Jobs Biopic,2225.0,against,Bailed,Will Play,"Who Should Play, Quit",Confirms,Drops Out of,Against,Against,Against,For,Against,{},,
3R0WOCG21MH80QZKSX3MH36L5WADUI,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,320DUZ38G8U5LEWB8Q5I46VUMQLGJU,A84,Submitted,Sat May 06 15:23:14 PDT 2017,Sat May 06 15:34:07 PDT 2017,Sun May 07 15:34:07 PDT 2017,,,,653,0% (0/0),0% (0/0),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale to Play Steve Jobs in New Movie,2226.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs In Sony's Next Biopic,2227.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out Of Steve Jobs Biopic,2228.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale won't play Steve Jobs,2229.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Exits Steve Jobs Movie Exclusive,2230.0,against,to Play,Will Play,Drops Out,won't play,unrelated,Observing,For,Observing,Against,Observing,"NO, THANK YOU",,
3R0WOCG21MH80QZKSX3MH36L5WADUI,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3ND9UOO81LA7DQABQGLD6OUAK2LLW3,A100,Submitted,Sat May 06 12:23:31 PDT 2017,Sat May 06 12:24:37 PDT 2017,Sun May 07 12:24:37 PDT 2017,,,,66,100% (99/99),100% (99/99),100% (32/32),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale to Play Steve Jobs in New Movie,2226.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs In Sony's Next Biopic,2227.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out Of Steve Jobs Biopic,2228.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale won't play Steve Jobs,2229.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Exits Steve Jobs Movie Exclusive,2230.0,against,to Play,Will Play,Drops Out,won't play,Exits,For,Observing,Against,Against,Against,{},,
3R0WOCG21MH80QZKSX3MH36L5WADUI,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3W8CV64QJ37UFYED6KWN0CTS5KM9HP,A175,Submitted,Sat May 06 12:09:25 PDT 2017,Sat May 06 12:10:53 PDT 2017,Sun May 07 12:10:53 PDT 2017,,,,88,100% (36/36),100% (32/32),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale to Play Steve Jobs in New Movie,2226.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs In Sony's Next Biopic,2227.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out Of Steve Jobs Biopic,2228.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale won't play Steve Jobs,2229.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Exits Steve Jobs Movie Exclusive,2230.0,against,to Play,Will Play,Drops Out Of,won't play,Exits,For,For,Against,Against,Against,{},,
3R0WOCG21MH80QZKSX3MH36L5WADUI,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3W92K5RLWVPGWC7L8J0A3XFZR4F5VN,A20,Submitted,Sat May 06 16:16:30 PDT 2017,Sat May 06 16:17:27 PDT 2017,Sun May 07 16:17:27 PDT 2017,,,,57,100% (4/4),100% (2/2),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale to Play Steve Jobs in New Movie,2226.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs In Sony's Next Biopic,2227.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out Of Steve Jobs Biopic,2228.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale won't play Steve Jobs,2229.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Exits Steve Jobs Movie Exclusive,2230.0,against,Christian Bale to Play Steve Jobs,will play,drops out of,won't play,exits movie,For,For,Against,Against,Against,{},,
3R0WOCG21MH80QZKSX3MH36L5WADUI,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3Z4GS9HPNWIT8QK8EECRV3DSWRH77O,A224,Submitted,Sat May 06 13:45:36 PDT 2017,Sat May 06 13:46:19 PDT 2017,Sun May 07 13:46:19 PDT 2017,,,,43,100% (2/2),100% (1/1),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale to Play Steve Jobs in New Movie,2226.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Will Play Steve Jobs In Sony's Next Biopic,2227.0,for,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Drops Out Of Steve Jobs Biopic,2228.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale won't play Steve Jobs,2229.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Exits Steve Jobs Movie Exclusive,2230.0,against,to play,will play,drops out of,won't play,exits,For,For,Against,Against,Against,{},,
334ZEL5JX6NJPAY5T1M2DW0WODWSOE,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,39GHHAVOMGZP9Y3RDP3HVHYRWKJ4J0,A100,Submitted,Sat May 06 12:31:32 PDT 2017,Sat May 06 12:33:27 PDT 2017,Sun May 07 12:33:27 PDT 2017,,,,115,100% (99/99),100% (99/99),100% (32/32),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale in Talks to Play Steve Jobs Exclusive,2231.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Won't Play Steve Jobs After All,2232.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",2233.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale in Talks to Star in Sony's Steve Jobs Film,2234.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,2235.0,against,in Talks to Play,Won't Play,in talks to play,in Talks to,Pulls Out,Observing,Against,Observing,Observing,Against,{},,
334ZEL5JX6NJPAY5T1M2DW0WODWSOE,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 12:07:26 PDT 2017,7,BatchId:2793686;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 12:07:26 PDT 2017,,,3II4UPYCOKFJVHQX1QOJVM4JNTIDQT,A175,Submitted,Sat May 06 14:12:30 PDT 2017,Sat May 06 14:13:25 PDT 2017,Sun May 07 14:13:25 PDT 2017,,,,55,100% (36/36),100% (32/32),0% (0/0),Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale in Talks to Play Steve Jobs Exclusive,2231.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Won't Play Steve Jobs After All,2232.0,against,Christian Bale to play Steve Jobs in an upcoming bio flick,"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",2233.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale in Talks to Star in Sony's Steve Jobs Film,2234.0,observing,Christian Bale to play Steve Jobs in an upcoming bio flick,Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,2235.0,against,in Talks,Won't Play,to play,in Talks,Pulls Out of,Observing,Against,For,Observing,Against,{},,
